,סמל ועדה,מצביעים,פסולים,מחוז,אזור טבעי,מעמד מונציפאלי,שיוך מטרופוליני,דת יישוב,סך הכל אוכלוסייה 2018,מזה: יהודים,ערבים,שנת ייסוד,צורת יישוב שוטפת,השתייכות ארגונית,קואורדינטות,גובה,מרחב משטרה,אשכול רשויות מקומיות,label
749,18,177,0,6,625.0,53.0,0.0,1.0,248.0,235.0,2.0,1963.0,330,15.0,2059542802.0,97.0,10001955.0,0.0,False
316,4,153,2,2,294.0,71.0,0.0,1.0,283.0,272.0,0.0,1971.0,330,15.0,2674574724.0,331.0,10004579.0,211.0,False
1155,4,153,0,2,294.0,71.0,0.0,1.0,283.0,272.0,0.0,1971.0,330,15.0,2674574724.0,331.0,10004579.0,211.0,False
317,4,261,2,2,231.0,7.0,0.0,1.0,421.0,400.0,2.0,1939.0,330,15.0,2519972518.0,-220.0,10004568.0,214.0,False
203,4,250,2,2,231.0,7.0,0.0,1.0,421.0,400.0,2.0,1939.0,330,15.0,2519972518.0,-220.0,10004568.0,214.0,False
318,6,819,3,2,245.0,4.0,241.0,1.0,1644.0,1594.0,10.0,1949.0,330,15.0,2108077155.0,-16.0,10004302.0,212.0,False
406,6,824,2,2,245.0,4.0,241.0,1.0,1644.0,1594.0,10.0,1949.0,330,15.0,2108077155.0,-16.0,10004302.0,212.0,False
319,17,408,1,6,611.0,35.0,0.0,1.0,827.0,800.0,0.0,1941.0,330,15.0,1805861511.0,131.0,10001813.0,420.0,False
231,17,400,1,6,611.0,35.0,0.0,1.0,827.0,800.0,0.0,1941.0,330,15.0,1805861511.0,131.0,10001813.0,420.0,False
320,11,148,0,4,422.0,20.0,132.0,1.0,312.0,306.0,0.0,1926.0,350,0.0,1888366395.0,53.0,10002116.0,0.0,False
75,11,147,0,4,422.0,20.0,132.0,1.0,312.0,306.0,0.0,1926.0,350,0.0,1888366395.0,53.0,10002116.0,0.0,False
321,8,7150,48,3,311.0,99.0,223.0,2.0,17427.0,33.0,17382.0,1949.0,270,0.0,2050573325.0,289.0,10004171.0,0.0,True
350,8,7463,47,3,311.0,99.0,223.0,2.0,17427.0,33.0,17382.0,1949.0,270,0.0,2050573325.0,289.0,10004171.0,0.0,True
322,5,157,3,2,234.0,8.0,0.0,1.0,232.0,227.0,0.0,1956.0,310,1.0,2250571762.0,66.0,10004394.0,213.0,False
88,5,165,0,2,234.0,8.0,0.0,1.0,232.0,227.0,0.0,1956.0,310,1.0,2250571762.0,66.0,10004394.0,213.0,False
323,5,4922,16,2,237.0,99.0,0.0,2.0,10402.0,12.0,10386.0,1949.0,270,0.0,2351373300.0,110.0,10004394.0,213.0,False
347,5,4489,23,2,237.0,99.0,0.0,2.0,10402.0,12.0,10386.0,1949.0,270,0.0,2351373300.0,110.0,10004394.0,213.0,False
324,18,490,0,6,623.0,41.0,341.0,1.0,999.0,972.0,3.0,1951.0,330,15.0,1833659122.0,290.0,10001937.0,620.0,False
632,18,513,1,6,623.0,41.0,341.0,1.0,999.0,972.0,3.0,1951.0,330,15.0,1833659122.0,290.0,10001937.0,620.0,False
325,5,230,2,2,234.0,9.0,0.0,1.0,439.0,412.0,2.0,1946.0,330,15.0,2330572809.0,156.0,10004394.0,213.0,False
287,5,217,1,2,234.0,9.0,0.0,1.0,439.0,412.0,2.0,1946.0,330,15.0,2330572809.0,156.0,10004394.0,213.0,False
326,4,341,1,2,221.0,6.0,0.0,1.0,538.0,535.0,1.0,1909.0,330,15.0,2541873489.0,-203.0,10004552.0,214.0,False
35,4,335,0,2,221.0,6.0,0.0,1.0,538.0,535.0,1.0,1909.0,330,15.0,2541873489.0,-203.0,10004552.0,214.0,False
327,4,404,1,2,221.0,6.0,0.0,1.0,655.0,646.0,0.0,1920.0,330,15.0,2542173403.0,-210.0,10004552.0,214.0,False
49,4,404,2,2,221.0,6.0,0.0,1.0,655.0,646.0,0.0,1920.0,330,15.0,2542173403.0,-210.0,10004552.0,214.0,False
328,3,250,0,2,244.0,2.0,0.0,1.0,487.0,484.0,0.0,1963.0,310,1.0,2383977297.0,742.0,10004528.0,211.0,False
716,3,249,0,2,244.0,2.0,0.0,1.0,487.0,484.0,0.0,1963.0,310,1.0,2383977297.0,742.0,10004528.0,211.0,False
329,2,689,1,7,0.0,73.0,0.0,1.0,1341.0,1341.0,0.0,1983.0,370,11.0,2127464816.0,456.0,10004054.0,0.0,False
1098,2,663,2,7,0.0,73.0,0.0,1.0,1341.0,1341.0,0.0,1983.0,370,11.0,2127464816.0,456.0,10004054.0,0.0,False
330,9,222,0,3,321.0,15.0,243.0,1.0,433.0,427.0,0.0,1949.0,310,1.0,1928472374.0,0.0,10004333.0,0.0,False
531,9,225,2,3,321.0,15.0,243.0,1.0,433.0,427.0,0.0,1949.0,310,1.0,1928472374.0,0.0,10004333.0,0.0,False
331,17,408,0,6,614.0,37.0,0.0,1.0,822.0,795.0,2.0,1941.0,330,15.0,1663560173.0,89.0,10001829.0,620.0,False
228,17,404,0,6,614.0,37.0,0.0,1.0,822.0,795.0,2.0,1941.0,330,15.0,1663560173.0,89.0,10001829.0,620.0,False
332,5,292,4,2,234.0,66.0,0.0,2.0,691.0,0.0,691.0,1949.0,450,0.0,2325872519.0,366.0,10004394.0,213.0,False
339,5,269,3,2,234.0,66.0,0.0,2.0,691.0,0.0,691.0,1949.0,450,0.0,2325872519.0,366.0,10004394.0,213.0,False
333,6,6877,20,2,242.0,99.0,0.0,2.0,12348.0,5.0,12343.0,1949.0,270,0.0,2254176009.0,264.0,15002358.0,210.0,False
348,6,6242,29,2,242.0,99.0,0.0,2.0,12348.0,5.0,12343.0,1949.0,270,0.0,2254176009.0,264.0,15002358.0,210.0,False
334,6,5860,9,2,241.0,99.0,0.0,2.0,10259.0,0.0,10244.0,1949.0,270,0.0,2348075200.0,90.0,10004513.0,0.0,False
349,6,5546,16,2,241.0,99.0,0.0,2.0,10259.0,0.0,10244.0,1949.0,270,0.0,2348075200.0,90.0,10004513.0,0.0,False
335,18,17556,152,6,626.0,0.0,0.0,1.0,34135.0,30733.0,213.0,1955.0,160,0.0,2033055318.0,328.0,10001918.0,610.0,True
992,18,16894,164,6,626.0,0.0,0.0,1.0,34135.0,30733.0,213.0,1955.0,160,0.0,2033055318.0,328.0,10001918.0,610.0,True
336,3,198,1,2,212.0,55.0,0.0,1.0,351.0,344.0,1.0,1953.0,310,6.0,2488277637.0,338.0,10004591.0,211.0,False
989,3,179,0,2,212.0,55.0,0.0,1.0,351.0,344.0,1.0,1953.0,310,6.0,2488277637.0,338.0,10004591.0,211.0,False
337,5,498,0,2,236.0,13.0,0.0,1.0,801.0,742.0,1.0,1939.0,330,15.0,2072972171.0,170.0,10004394.0,213.0,False
198,5,475,0,2,236.0,13.0,0.0,1.0,801.0,742.0,1.0,1939.0,330,15.0,2072972171.0,170.0,10004394.0,213.0,False
338,3,491,1,2,212.0,2.0,0.0,1.0,861.0,861.0,0.0,1950.0,310,2.0,2460576912.0,702.0,10004528.0,211.0,False
307,3,458,3,2,212.0,2.0,0.0,1.0,861.0,861.0,0.0,1950.0,310,2.0,2460576912.0,702.0,10004528.0,211.0,False
339,6,239,1,2,241.0,56.0,241.0,2.0,510.0,0.0,510.0,1949.0,450,0.0,2216374673.0,150.0,10004513.0,210.0,False
897,6,200,1,2,241.0,56.0,241.0,2.0,510.0,0.0,510.0,1949.0,450,0.0,2216374673.0,150.0,10004513.0,210.0,False
340,3,380,1,2,211.0,1.0,0.0,1.0,732.0,711.0,1.0,1939.0,330,15.0,2612879396.0,160.0,10004591.0,211.0,False
201,3,409,2,2,211.0,1.0,0.0,1.0,732.0,711.0,1.0,1939.0,330,15.0,2612879396.0,160.0,10004591.0,211.0,False
341,3,448,1,2,211.0,1.0,0.0,1.0,965.0,957.0,1.0,1939.0,330,15.0,2599179280.0,121.0,10004591.0,211.0,False
200,3,452,1,2,211.0,1.0,0.0,1.0,965.0,957.0,1.0,1939.0,330,15.0,2599179280.0,121.0,10004591.0,211.0,False
342,18,183,1,6,622.0,38.0,0.0,1.0,341.0,333.0,0.0,1982.0,310,10.0,1377356740.0,90.0,10001893.0,620.0,False
842,18,170,0,6,622.0,38.0,0.0,1.0,341.0,333.0,0.0,1982.0,310,10.0,1377356740.0,90.0,10001893.0,620.0,False
343,18,424,1,6,623.0,69.0,0.0,2.0,1199.0,0.0,1198.0,1949.0,450,0.0,2072057882.0,530.0,10001937.0,610.0,False
922,18,360,1,6,623.0,69.0,0.0,2.0,1199.0,0.0,1198.0,1949.0,450,0.0,2072057882.0,530.0,10001937.0,610.0,False
344,4,87,1,2,221.0,6.0,0.0,1.0,181.0,166.0,0.0,1949.0,330,15.0,2585973681.0,-210.0,10004552.0,214.0,False
500,4,92,1,2,221.0,6.0,0.0,1.0,181.0,166.0,0.0,1949.0,330,15.0,2585973681.0,-210.0,10004552.0,214.0,False
345,9,205,0,3,321.0,15.0,243.0,1.0,349.0,349.0,0.0,1949.0,320,15.0,1939572700.0,9.0,10004333.0,0.0,False
474,9,201,0,3,321.0,15.0,243.0,1.0,349.0,349.0,0.0,1949.0,320,15.0,1939572700.0,9.0,10004333.0,0.0,False
346,3,459,4,2,211.0,1.0,0.0,1.0,809.0,757.0,0.0,1948.0,330,15.0,2585379177.0,89.0,10004591.0,211.0,False
244,3,451,2,2,211.0,1.0,0.0,1.0,809.0,757.0,0.0,1948.0,330,15.0,2585379177.0,89.0,10004591.0,211.0,False
347,10,413,1,4,411.0,16.0,141.0,1.0,693.0,688.0,0.0,1933.0,310,10.0,1908869507.0,18.0,15000060.0,0.0,False
120,10,413,0,4,411.0,16.0,141.0,1.0,693.0,688.0,0.0,1933.0,310,10.0,1908869507.0,18.0,15000060.0,0.0,False
348,19,34935,101,4,421.0,0.0,131.0,1.0,62325.0,60949.0,39.0,1924.0,150,0.0,1901767323.0,10.0,10002133.0,0.0,True
1211,19,34603,98,4,421.0,0.0,131.0,1.0,62325.0,60949.0,39.0,1924.0,150,0.0,1901767323.0,10.0,10002133.0,0.0,True
349,17,322,3,6,614.0,36.0,0.0,1.0,535.0,516.0,1.0,1949.0,310,1.0,1660062041.0,44.0,10001821.0,0.0,False
521,17,331,3,6,614.0,36.0,0.0,1.0,535.0,516.0,1.0,1949.0,310,1.0,1660062041.0,44.0,10001821.0,0.0,False
350,18,581,3,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2020055900.0,0.0,10001918.0,0.0,False
781,18,535,7,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,2020055900.0,0.0,10001918.0,0.0,False
351,18,462,4,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,1762059080.0,0.0,10001946.0,0.0,False
669,18,388,5,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,1762059080.0,0.0,10001946.0,0.0,False
352,5,1042,1,2,237.0,9.0,0.0,1.0,2023.0,2021.0,0.0,1981.0,190,0.0,2276174046.0,175.0,15002369.0,213.0,False
797,5,1062,0,2,237.0,9.0,0.0,1.0,2023.0,2021.0,0.0,1981.0,190,0.0,2276174046.0,175.0,15002369.0,213.0,False
353,5,611,1,2,235.0,13.0,0.0,1.0,876.0,832.0,0.0,1936.0,330,15.0,2114872773.0,49.0,10004394.0,213.0,False
160,5,631,1,2,235.0,13.0,0.0,1.0,876.0,832.0,0.0,1936.0,330,15.0,2114872773.0,49.0,10004394.0,213.0,False
354,4,425,1,2,222.0,3.0,0.0,1.0,1035.0,1035.0,0.0,1939.0,310,2.0,2473873908.0,-71.0,10004552.0,214.0,False
205,4,419,0,2,222.0,3.0,0.0,1.0,1035.0,1035.0,0.0,1939.0,310,2.0,2473873908.0,-71.0,10004552.0,214.0,False
355,9,457,0,3,321.0,15.0,223.0,1.0,809.0,791.0,0.0,1948.0,330,15.0,1962573976.0,10.0,10004710.0,0.0,False
310,9,444,0,3,321.0,15.0,223.0,1.0,809.0,791.0,0.0,1948.0,330,15.0,1962573976.0,10.0,10004710.0,0.0,False
356,5,436,1,2,234.0,9.0,0.0,1.0,715.0,709.0,0.0,1949.0,310,1.0,2194972416.0,67.0,10004394.0,213.0,False
483,5,431,3,2,234.0,9.0,0.0,1.0,715.0,709.0,0.0,1949.0,310,1.0,2194972416.0,67.0,10004394.0,213.0,False
357,6,333,1,2,243.0,52.0,0.0,1.0,578.0,564.0,1.0,1980.0,370,19.0,2231777125.0,445.0,10004484.0,212.0,False
814,6,341,0,2,243.0,52.0,0.0,1.0,578.0,564.0,1.0,1980.0,370,19.0,2231777125.0,445.0,10004484.0,212.0,False
358,10,494,0,4,412.0,16.0,141.0,1.0,855.0,846.0,0.0,1945.0,330,15.0,1985969829.0,28.0,15000060.0,0.0,False
263,10,473,1,4,412.0,16.0,141.0,1.0,855.0,846.0,0.0,1945.0,330,15.0,1985969829.0,28.0,15000060.0,0.0,False
359,5,535,0,2,237.0,9.0,242.0,1.0,927.0,909.0,3.0,1949.0,330,6.0,2225673956.0,136.0,10004426.0,213.0,False
476,5,528,3,2,237.0,9.0,242.0,1.0,927.0,909.0,3.0,1949.0,330,6.0,2225673956.0,136.0,10004426.0,213.0,False
360,10,461,2,4,411.0,16.0,141.0,1.0,908.0,884.0,0.0,1947.0,330,15.0,1930669651.0,9.0,15000060.0,0.0,False
299,10,462,1,4,411.0,16.0,141.0,1.0,908.0,884.0,0.0,1947.0,330,15.0,1930669651.0,9.0,15000060.0,0.0,False
361,2,2311,3,7,0.0,99.0,445.0,1.0,4056.0,3965.0,3.0,1986.0,190,0.0,2123263711.0,727.0,10002475.0,0.0,False
1115,2,2316,5,7,0.0,99.0,445.0,1.0,4056.0,3965.0,3.0,1986.0,190,0.0,2123263711.0,727.0,10002475.0,0.0,False
362,2,775,1,7,0.0,76.0,445.0,1.0,1590.0,1533.0,22.0,1972.0,370,19.0,2163962544.0,835.0,10002521.0,0.0,False
1039,2,782,1,7,0.0,76.0,445.0,1.0,1590.0,1533.0,22.0,1972.0,370,19.0,2163962544.0,835.0,10002521.0,0.0,False
363,18,82,0,6,623.0,51.0,0.0,1.0,181.0,152.0,5.0,1983.0,330,0.0,2097058352.0,808.0,10001937.0,0.0,False
861,18,70,0,6,623.0,51.0,0.0,1.0,181.0,152.0,5.0,1983.0,330,0.0,2097058352.0,808.0,10001937.0,0.0,False
364,2,120,0,1,112.0,26.0,444.0,1.0,269.0,260.0,0.0,1948.0,330,15.0,1953163517.0,170.0,15000597.0,0.0,False
333,2,120,0,1,112.0,26.0,444.0,1.0,269.0,260.0,0.0,1948.0,330,15.0,1953163517.0,170.0,15000597.0,0.0,False
365,6,314,0,2,237.0,9.0,242.0,1.0,1106.0,1035.0,7.0,1982.0,330,15.0,2165274100.0,170.0,10004497.0,213.0,False
850,6,322,9,2,237.0,9.0,242.0,1.0,1106.0,1035.0,7.0,1982.0,330,15.0,2165274100.0,170.0,10004497.0,213.0,False
366,15,55010,177,5,511.0,0.0,121.0,1.0,95142.0,90497.0,151.0,1924.0,150,0.0,1845367521.0,-6.0,10001605.0,0.0,True
1179,15,54464,212,5,511.0,0.0,121.0,1.0,95142.0,90497.0,151.0,1924.0,150,0.0,1845367521.0,-6.0,10001605.0,0.0,True
367,6,267,3,2,241.0,56.0,0.0,1.0,510.0,495.0,0.0,1980.0,370,7.0,2346875012.0,400.0,10004513.0,210.0,False
809,6,253,0,2,241.0,56.0,0.0,1.0,510.0,495.0,0.0,1980.0,370,7.0,2346875012.0,400.0,10004513.0,210.0,False
368,2,189,2,7,0.0,74.0,0.0,1.0,317.0,312.0,0.0,1980.0,310,10.0,2411063710.0,-220.0,10003314.0,0.0,False
1058,2,181,1,7,0.0,74.0,0.0,1.0,317.0,312.0,0.0,1980.0,310,10.0,2411063710.0,-220.0,10003314.0,0.0,False
369,17,172,0,6,611.0,35.0,0.0,1.0,286.0,279.0,0.0,1968.0,350,0.0,1793961911.0,98.0,10001813.0,420.0,False
752,17,154,1,6,611.0,35.0,0.0,1.0,286.0,279.0,0.0,1968.0,350,0.0,1793961911.0,98.0,10001813.0,420.0,False
370,17,353,0,6,611.0,34.0,0.0,1.0,527.0,527.0,0.0,1950.0,310,8.0,1773161858.0,78.0,10001813.0,0.0,False
603,17,350,1,6,611.0,34.0,0.0,1.0,527.0,527.0,0.0,1950.0,310,8.0,1773161858.0,78.0,10001813.0,0.0,False
371,17,203,0,6,612.0,50.0,0.0,1.0,359.0,357.0,0.0,1956.0,310,10.0,1708861156.0,109.0,10001813.0,0.0,False
24,17,199,0,6,612.0,50.0,0.0,1.0,359.0,357.0,0.0,1956.0,310,10.0,1708861156.0,109.0,10001813.0,0.0,False
372,17,492,3,6,614.0,36.0,0.0,1.0,809.0,757.0,16.0,1949.0,330,15.0,1546461319.0,15.0,10001829.0,0.0,False
414,17,478,0,6,614.0,36.0,0.0,1.0,809.0,757.0,16.0,1949.0,330,15.0,1546461319.0,15.0,10001829.0,0.0,False
373,12,694,1,4,432.0,40.0,133.0,1.0,1081.0,1078.0,0.0,1950.0,310,1.0,1897765366.0,8.0,10002261.0,0.0,False
577,12,646,2,4,432.0,40.0,133.0,1.0,1081.0,1078.0,0.0,1950.0,310,1.0,1897765366.0,8.0,10002261.0,0.0,False
374,9,12172,38,3,322.0,99.0,0.0,1.0,23075.0,22208.0,50.0,1882.0,160,0.0,1957871961.0,7.0,10004333.0,0.0,True
1207,9,12199,30,3,322.0,99.0,0.0,1.0,23075.0,22208.0,50.0,1882.0,160,0.0,1957871961.0,7.0,10004333.0,0.0,False
375,2,588,1,1,112.0,26.0,0.0,1.0,1108.0,1086.0,0.0,1950.0,310,1.0,1948562415.0,230.0,15000597.0,0.0,False
587,2,580,1,1,112.0,26.0,0.0,1.0,1108.0,1086.0,0.0,1950.0,310,1.0,1948562415.0,230.0,15000597.0,0.0,False
376,10,3236,27,4,412.0,99.0,141.0,2.0,6940.0,0.0,6933.0,1949.0,280,0.0,2035169685.0,42.0,10002155.0,0.0,False
880,10,2858,17,4,412.0,99.0,141.0,2.0,6940.0,0.0,6933.0,1949.0,280,0.0,2035169685.0,42.0,10002155.0,0.0,False
377,18,342,0,6,621.0,39.0,0.0,1.0,589.0,587.0,1.0,1957.0,310,2.0,1574959529.0,115.0,10001930.0,620.0,False
714,18,334,1,6,621.0,39.0,0.0,1.0,589.0,587.0,1.0,1957.0,310,2.0,1574959529.0,115.0,10001930.0,620.0,False
378,2,289,1,1,112.0,26.0,444.0,1.0,506.0,484.0,14.0,1950.0,310,8.0,2000062667.0,259.0,15000597.0,0.0,False
604,2,298,1,1,112.0,26.0,444.0,1.0,506.0,484.0,14.0,1950.0,310,8.0,2000062667.0,259.0,15000597.0,0.0,False
379,18,229,0,6,621.0,39.0,0.0,1.0,433.0,430.0,1.0,1953.0,310,2.0,1642959642.0,121.0,10001930.0,620.0,False
990,18,212,0,6,621.0,39.0,0.0,1.0,433.0,430.0,1.0,1953.0,310,2.0,1642959642.0,121.0,10001930.0,620.0,False
380,5,2863,21,2,237.0,99.0,242.0,2.0,7942.0,14.0,7920.0,1949.0,280,0.0,2211273668.0,137.0,10004411.0,0.0,False
684,5,2584,26,2,237.0,99.0,242.0,2.0,7942.0,14.0,7920.0,1949.0,280,0.0,2211273668.0,137.0,10004411.0,0.0,False
381,17,419,1,6,611.0,34.0,0.0,1.0,719.0,719.0,0.0,1950.0,310,2.0,1759462110.0,66.0,10001821.0,0.0,False
606,17,407,0,6,611.0,34.0,0.0,1.0,719.0,719.0,0.0,1950.0,310,2.0,1759462110.0,66.0,10001821.0,0.0,False
382,8,273,3,3,311.0,12.0,222.0,2.0,696.0,0.0,696.0,1949.0,450,0.0,2131074174.0,37.0,10004207.0,0.0,False
900,8,256,4,3,311.0,12.0,222.0,2.0,696.0,0.0,696.0,1949.0,450,0.0,2131074174.0,37.0,10004207.0,0.0,False
383,10,224,0,4,411.0,16.0,141.0,1.0,492.0,480.0,0.0,1935.0,310,10.0,1872969635.0,20.0,10002089.0,0.0,False
150,10,216,2,4,411.0,16.0,141.0,1.0,492.0,480.0,0.0,1935.0,310,10.0,1872969635.0,20.0,10002089.0,0.0,False
384,5,259,0,2,234.0,8.0,0.0,1.0,571.0,541.0,0.0,1958.0,350,0.0,2250871708.0,70.0,10004394.0,213.0,False
738,5,250,0,2,234.0,8.0,0.0,1.0,571.0,541.0,0.0,1958.0,350,0.0,2250871708.0,70.0,10004394.0,213.0,False
386,19,576,2,4,421.0,20.0,142.0,1.0,1156.0,1140.0,0.0,1949.0,310,1.0,1951767159.0,30.0,15000658.0,0.0,False
514,19,579,2,4,421.0,20.0,142.0,1.0,1156.0,1140.0,0.0,1949.0,310,1.0,1951767159.0,30.0,15000658.0,0.0,False
387,2,262,0,7,0.0,78.0,0.0,1.0,635.0,635.0,0.0,1984.0,370,11.0,2076160011.0,820.0,15003512.0,0.0,False
1110,2,261,0,7,0.0,78.0,0.0,1.0,635.0,635.0,0.0,1984.0,370,11.0,2076160011.0,820.0,15003512.0,0.0,False
388,10,398,0,4,411.0,16.0,141.0,1.0,857.0,852.0,0.0,1933.0,310,1.0,1932769927.0,15.0,15000060.0,0.0,False
132,10,401,0,4,411.0,16.0,141.0,1.0,857.0,852.0,0.0,1933.0,310,1.0,1932769927.0,15.0,15000060.0,0.0,False
389,4,381,1,2,293.0,71.0,0.0,1.0,823.0,795.0,0.0,1989.0,370,9.0,2604175924.0,-49.0,10004579.0,211.0,False
1158,4,361,0,2,293.0,71.0,0.0,1.0,823.0,795.0,0.0,1989.0,370,9.0,2604175924.0,-49.0,10004579.0,211.0,False
390,12,486,0,4,432.0,25.0,142.0,1.0,887.0,886.0,0.0,1950.0,310,2.0,1936965290.0,59.0,10002168.0,0.0,False
444,12,483,0,4,432.0,25.0,142.0,1.0,887.0,886.0,0.0,1950.0,310,2.0,1936965290.0,59.0,10002168.0,0.0,False
391,9,48251,297,3,324.0,0.0,0.0,1.0,95683.0,88083.0,876.0,1890.0,150,0.0,1925170467.0,-8.0,10004261.0,0.0,True
1180,9,47311,298,3,324.0,0.0,0.0,1.0,95683.0,88083.0,876.0,1890.0,150,0.0,1925170467.0,-8.0,10004261.0,0.0,True
392,12,536,1,4,432.0,30.0,143.0,1.0,1096.0,1076.0,0.0,1930.0,330,15.0,1889863766.0,111.0,10002241.0,0.0,False
96,12,523,1,4,432.0,30.0,143.0,1.0,1096.0,1076.0,0.0,1930.0,330,15.0,1889863766.0,111.0,10002241.0,0.0,False
393,16,101584,518,5,513.0,0.0,123.0,1.0,194273.0,178754.0,293.0,1940.0,140,0.0,1792565823.0,19.0,10001430.0,0.0,True
1181,16,101318,572,5,513.0,0.0,123.0,1.0,194273.0,178754.0,293.0,1940.0,140,0.0,1792565823.0,19.0,10001430.0,0.0,True
394,18,96,0,6,622.0,38.0,0.0,1.0,164.0,152.0,5.0,1980.0,330,15.0,1357357134.0,73.0,10001893.0,620.0,False
840,18,91,0,6,622.0,38.0,0.0,1.0,164.0,152.0,5.0,1980.0,330,15.0,1357357134.0,73.0,10001893.0,620.0,False
395,3,335,1,2,211.0,1.0,0.0,1.0,669.0,652.0,1.0,1937.0,330,15.0,2573277301.0,77.0,10004540.0,211.0,False
162,3,332,0,2,211.0,1.0,0.0,1.0,669.0,652.0,1.0,1937.0,330,15.0,2573277301.0,77.0,10004540.0,211.0,False
396,6,535,4,2,243.0,52.0,0.0,1.0,1130.0,1088.0,2.0,1949.0,310,9.0,2281476697.0,450.0,10004484.0,212.0,False
463,6,539,4,2,243.0,52.0,0.0,1.0,1130.0,1088.0,2.0,1949.0,310,9.0,2281476697.0,450.0,10004484.0,212.0,False
397,6,338,1,2,242.0,56.0,0.0,2.0,731.0,0.0,726.0,1949.0,450,0.0,2302975617.0,258.0,10004513.0,210.0,False
907,6,275,4,2,242.0,56.0,0.0,2.0,731.0,0.0,726.0,1949.0,450,0.0,2302975617.0,258.0,10004513.0,210.0,False
398,10,522,2,4,411.0,16.0,141.0,1.0,753.0,744.0,0.0,1955.0,350,0.0,1883669905.0,8.0,15000060.0,0.0,False
71,10,521,0,4,411.0,16.0,141.0,1.0,753.0,744.0,0.0,1955.0,350,0.0,1883669905.0,8.0,15000060.0,0.0,False
399,4,302,0,2,221.0,6.0,0.0,1.0,587.0,551.0,6.0,1945.0,330,15.0,2466775401.0,-30.0,10004552.0,214.0,False
260,4,307,0,2,221.0,6.0,0.0,1.0,587.0,551.0,6.0,1945.0,330,15.0,2466775401.0,-30.0,10004552.0,214.0,False
400,18,4168,67,6,623.0,99.0,342.0,2.0,21558.0,14.0,21540.0,1949.0,260,0.0,1938957840.0,370.0,10001937.0,610.0,True
888,18,3543,39,6,623.0,99.0,342.0,2.0,21558.0,14.0,21540.0,1949.0,260,0.0,1938957840.0,370.0,10001937.0,610.0,True
401,6,2374,10,2,244.0,99.0,0.0,2.0,6315.0,0.0,6314.0,1949.0,280,0.0,2326876916.0,529.0,10004484.0,212.0,False
351,6,2530,12,2,244.0,99.0,0.0,2.0,6315.0,0.0,6314.0,1949.0,280,0.0,2326876916.0,529.0,10004484.0,212.0,False
402,19,196,0,4,421.0,20.0,142.0,1.0,330.0,313.0,5.0,1955.0,330,15.0,1974467160.0,58.0,15000658.0,0.0,False
243,19,198,0,4,421.0,20.0,142.0,1.0,330.0,313.0,5.0,1955.0,330,15.0,1974467160.0,58.0,15000658.0,0.0,False
403,3,227,0,2,214.0,2.0,0.0,1.0,324.0,324.0,0.0,1969.0,310,2.0,2372775686.0,390.0,10004465.0,211.0,False
702,3,211,0,2,214.0,2.0,0.0,1.0,324.0,324.0,0.0,1969.0,310,2.0,2372775686.0,390.0,10004465.0,211.0,False
404,10,359,0,4,411.0,16.0,141.0,1.0,709.0,708.0,0.0,1933.0,310,7.0,1919970042.0,20.0,15000060.0,0.0,False
140,10,368,1,4,411.0,16.0,141.0,1.0,709.0,708.0,0.0,1933.0,310,7.0,1919970042.0,20.0,15000060.0,0.0,False
405,9,630,2,7,0.0,72.0,0.0,1.0,1323.0,1159.0,0.0,1981.0,370,13.0,2159770969.0,330.0,10003262.0,0.0,False
1061,9,582,4,7,0.0,72.0,0.0,1.0,1323.0,1159.0,0.0,1981.0,370,13.0,2159770969.0,330.0,10003262.0,0.0,False
406,7,145488,863,3,311.0,0.0,210.0,4.0,283640.0,217360.0,32697.0,0.0,130,0.0,2011274545.0,-17.0,10004171.0,0.0,True
1136,7,144888,846,3,311.0,0.0,210.0,4.0,283640.0,217360.0,32697.0,0.0,130,0.0,2011274545.0,-17.0,10004171.0,0.0,True
407,10,751,0,4,411.0,18.0,141.0,1.0,1309.0,1296.0,6.0,1930.0,310,1.0,1921568301.0,41.0,15000060.0,0.0,False
97,10,759,0,4,411.0,18.0,141.0,1.0,1309.0,1296.0,6.0,1930.0,310,1.0,1921568301.0,41.0,15000060.0,0.0,False
408,6,271,1,2,243.0,56.0,0.0,1.0,516.0,510.0,0.0,1985.0,370,13.0,2295276173.0,685.0,15002358.0,210.0,False
869,6,272,0,2,243.0,56.0,0.0,1.0,516.0,510.0,0.0,1985.0,370,13.0,2295276173.0,685.0,15002358.0,210.0,False
409,17,259,1,6,614.0,36.0,0.0,1.0,445.0,440.0,4.0,1950.0,310,1.0,1676360965.0,69.0,10001829.0,0.0,False
608,17,245,1,6,614.0,36.0,0.0,1.0,445.0,440.0,4.0,1950.0,310,1.0,1676360965.0,69.0,10001829.0,0.0,False
410,4,655,7,2,221.0,65.0,0.0,2.0,1473.0,4.0,1469.0,1949.0,450,0.0,2461874838.0,-174.0,10004552.0,214.0,False
688,4,563,2,2,221.0,65.0,0.0,2.0,1473.0,4.0,1469.0,1949.0,450,0.0,2461874838.0,-174.0,10004552.0,214.0,False
